Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video,Chrome 128.0.0.0,,,2024-09-16 19:22:06,2024-09-16 19:22:06,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/PostalCode_Null,Chrome 128.0.0.0,,,2024-09-16 19:22:06,2024-09-16 19:22:42,35.268s,FAILED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:22:07,2024-09-16 19:22:07,0.331s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:22:07,2024-09-16 19:22:07,0.322s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:22:07,2024-09-16 19:22:08,0.312s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:22:08,2024-09-16 19:22:08,0.349s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:22:08,2024-09-16 19:22:08,0.299s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:22:08,2024-09-16 19:22:40,31.304s,FAILED
Video,Chrome 128.0.0.0,,,2024-09-16 19:22:42,2024-09-16 19:22:42,0.000s,PASSED
