Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video,Chrome 128.0.0.0,,,2024-09-16 19:14:01,2024-09-16 19:14:01,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/PostalCode_Null,Chrome 128.0.0.0,,,2024-09-16 19:14:01,2024-09-16 19:14:36,35.259s,FAILED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:14:01,2024-09-16 19:14:01,0.339s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:14:01,2024-09-16 19:14:02,0.323s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:14:02,2024-09-16 19:14:02,0.317s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:14:02,2024-09-16 19:14:02,0.316s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:14:02,2024-09-16 19:14:03,0.311s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:14:03,2024-09-16 19:14:34,31.344s,FAILED
Video,Chrome 128.0.0.0,,,2024-09-16 19:14:36,2024-09-16 19:14:36,0.000s,PASSED
