Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:05:07,2024-09-16 19:05:07,0.313s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:05:07,2024-09-16 19:05:08,0.638s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:05:08,2024-09-16 19:05:09,0.527s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:05:09,2024-09-16 19:05:09,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil Screenshot pada Window,,2024-09-16 19:05:09,2024-09-16 19:05:09,0.320s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:05:09,2024-09-16 19:05:09,0.314s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:05:09,2024-09-16 19:05:10,0.648s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:05:10,2024-09-16 19:05:10,0.526s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:05:10,2024-09-16 19:05:10,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:05:10,2024-09-16 19:05:11,0.321s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:05:11,2024-09-16 19:05:11,0.315s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:05:11,2024-09-16 19:05:12,0.644s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:05:12,2024-09-16 19:05:12,0.532s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:05:12,2024-09-16 19:05:12,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:05:12,2024-09-16 19:05:13,0.329s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:05:13,2024-09-16 19:05:13,0.327s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:05:13,2024-09-16 19:05:13,0.301s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:05:13,2024-09-16 19:05:13,0.353s,PASSED
back(),Chrome 128.0.0.0,Tekan button back browser,,2024-09-16 19:05:13,2024-09-16 19:05:14,0.015s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:05:16,2024-09-16 19:05:16,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/InputData_YourInformation_Back,Chrome 128.0.0.0,,,2024-09-16 19:05:16,2024-09-16 19:05:26,10.213s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:05:16,2024-09-16 19:05:16,0.324s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:05:16,2024-09-16 19:05:16,0.319s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:05:16,2024-09-16 19:05:17,0.297s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:05:17,2024-09-16 19:05:17,0.319s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:05:17,2024-09-16 19:05:17,0.296s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:05:17,2024-09-16 19:05:17,0.320s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:05:17,2024-09-16 19:05:18,0.310s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:05:18,2024-09-16 19:05:18,0.635s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:05:18,2024-09-16 19:05:19,0.429s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:05:19,2024-09-16 19:05:19,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil Screenshot pada Window,,2024-09-16 19:05:19,2024-09-16 19:05:19,0.320s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:05:19,2024-09-16 19:05:19,0.317s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:05:19,2024-09-16 19:05:20,0.646s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:05:20,2024-09-16 19:05:21,0.532s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:05:21,2024-09-16 19:05:21,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:05:21,2024-09-16 19:05:21,0.322s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:05:21,2024-09-16 19:05:21,0.312s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:05:21,2024-09-16 19:05:22,0.640s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:05:22,2024-09-16 19:05:22,0.528s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:05:22,2024-09-16 19:05:22,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:05:22,2024-09-16 19:05:23,0.320s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:05:23,2024-09-16 19:05:23,0.310s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:05:23,2024-09-16 19:05:23,0.300s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:05:23,2024-09-16 19:05:24,0.329s,PASSED
back(),Chrome 128.0.0.0,Tekan button back browser,,2024-09-16 19:05:24,2024-09-16 19:05:24,0.022s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:05:26,2024-09-16 19:05:26,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/FirstName_Null,Chrome 128.0.0.0,,,2024-09-16 19:05:26,2024-09-16 19:05:38,11.708s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:05:26,2024-09-16 19:05:26,0.314s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:05:26,2024-09-16 19:05:27,0.307s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:05:27,2024-09-16 19:05:27,0.300s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:05:27,2024-09-16 19:05:27,0.318s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:05:27,2024-09-16 19:05:28,0.298s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:05:28,2024-09-16 19:05:28,0.306s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Clear text yang ada pada text field FirstName,,2024-09-16 19:05:28,2024-09-16 19:05:28,0.333s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Clear text yang ada pada text field LastName,,2024-09-16 19:05:28,2024-09-16 19:05:29,0.327s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Clear text yang ada pada text field PostalCode,,2024-09-16 19:05:29,2024-09-16 19:05:29,0.318s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:05:29,2024-09-16 19:05:29,0.316s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:05:29,2024-09-16 19:05:30,0.629s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:05:30,2024-09-16 19:05:30,0.314s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:05:30,2024-09-16 19:05:30,0.001s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:05:30,2024-09-16 19:05:30,0.306s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:05:30,2024-09-16 19:05:31,0.624s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:05:31,2024-09-16 19:05:32,0.533s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:05:32,2024-09-16 19:05:32,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:05:32,2024-09-16 19:05:32,0.322s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:05:32,2024-09-16 19:05:32,0.312s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:05:32,2024-09-16 19:05:33,0.655s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:05:33,2024-09-16 19:05:33,0.518s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:05:33,2024-09-16 19:05:33,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:05:33,2024-09-16 19:05:34,0.311s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:05:34,2024-09-16 19:05:34,0.311s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:05:34,2024-09-16 19:05:34,0.292s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:05:34,2024-09-16 19:05:35,0.335s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_ErrorMessage""))",Chrome 128.0.0.0,Verifikasi element error message terlihat,,2024-09-16 19:05:35,2024-09-16 19:05:35,0.528s,PASSED
"errorMessageFirstNameNull = getText(findTestObject(""YourInformation_Page/Label_ErrorMessage""))",Chrome 128.0.0.0,Mengambil teks error message pada field error message dan store ke variabel,,2024-09-16 19:05:35,2024-09-16 19:05:36,0.306s,PASSED
if (errorMessageFirstNameNull.equals(messageFirstNameNull)),Chrome 128.0.0.0,Jika error message sudah sesuai akan menamppilkan error message sudah sesuai jika belum akan menampilkan BELUM sesuai,,2024-09-16 19:05:36,2024-09-16 19:05:36,0.002s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:05:38,2024-09-16 19:05:38,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/LastName_Null,Chrome 128.0.0.0,,,2024-09-16 19:05:38,2024-09-16 19:06:20,42.412s,FAILED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:05:38,2024-09-16 19:05:38,0.310s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:05:38,2024-09-16 19:05:38,0.323s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:05:38,2024-09-16 19:05:39,0.298s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:05:39,2024-09-16 19:05:39,0.319s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:05:39,2024-09-16 19:05:39,0.299s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:05:39,2024-09-16 19:05:40,0.319s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Clear text yang ada pada text field FirstName,,2024-09-16 19:05:40,2024-09-16 19:05:40,0.318s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Clear text yang ada pada text field LastName,,2024-09-16 19:05:40,2024-09-16 19:05:40,0.325s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Clear text yang ada pada text field PostalCode,,2024-09-16 19:05:40,2024-09-16 19:05:41,0.335s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:05:41,2024-09-16 19:05:41,0.314s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:05:41,2024-09-16 19:05:42,0.642s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:05:42,2024-09-16 19:05:42,0.536s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:05:42,2024-09-16 19:05:42,0.001s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:05:42,2024-09-16 19:05:42,0.310s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:05:42,2024-09-16 19:05:43,0.629s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:05:43,2024-09-16 19:05:43,0.316s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:05:43,2024-09-16 19:05:43,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:05:43,2024-09-16 19:05:44,0.331s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:05:44,2024-09-16 19:05:44,0.315s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:05:44,2024-09-16 19:05:45,0.641s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:05:45,2024-09-16 19:05:45,0.531s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:05:45,2024-09-16 19:05:45,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:05:45,2024-09-16 19:05:46,0.347s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:05:46,2024-09-16 19:05:46,0.322s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:05:46,2024-09-16 19:05:46,0.318s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:05:46,2024-09-16 19:05:47,0.356s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_ErrorMessage""))",Chrome 128.0.0.0,Verifikasi element error message terlihat,,2024-09-16 19:05:47,2024-09-16 19:06:18,31.332s,FAILED
Video,Chrome 128.0.0.0,,,2024-09-16 19:06:20,2024-09-16 19:06:20,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/PostalCode_Null,Chrome 128.0.0.0,,,2024-09-16 19:06:20,2024-09-16 19:06:55,35.411s,FAILED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:06:20,2024-09-16 19:06:21,0.321s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:06:21,2024-09-16 19:06:21,0.353s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:06:21,2024-09-16 19:06:21,0.312s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:06:21,2024-09-16 19:06:22,0.318s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:06:22,2024-09-16 19:06:22,0.308s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:06:22,2024-09-16 19:06:53,31.411s,FAILED
Video,Chrome 128.0.0.0,,,2024-09-16 19:06:55,2024-09-16 19:06:55,0.000s,PASSED
