Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Login_Page/Button_Login""))",Chrome 128.0.0.0,Klik button Login,,2024-09-16 18:34:47,2024-09-16 18:34:47,0.374s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Label_TitleProducts""))",Chrome 128.0.0.0,Verifikasi title product pada product page tampil,,2024-09-16 18:34:47,2024-09-16 18:34:47,0.460s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-16 18:34:47,2024-09-16 18:34:48,0.570s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 18:34:50,2024-09-16 18:34:50,0.001s,PASSED
,,,,,,,
Test Cases/Product_Page/Positive_Case/AddToCart_Products,Chrome 128.0.0.0,,,2024-09-16 18:34:50,2024-09-16 18:35:04,14.389s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 18:34:50,2024-09-16 18:34:51,0.331s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 18:34:51,2024-09-16 18:34:51,0.325s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 18:34:51,2024-09-16 18:34:51,0.316s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 18:34:51,2024-09-16 18:34:52,0.338s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 18:34:52,2024-09-16 18:34:52,0.316s,PASSED
packaged.verifyproduct.verifyProductName(),Chrome 128.0.0.0,Verifikasi apakah nama product sesuai dengan product data di Excel,,2024-09-16 18:34:52,2024-09-16 18:34:55,3.432s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-16 18:34:55,2024-09-16 18:34:56,0.376s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button add to cart terlihat,,2024-09-16 18:34:56,2024-09-16 18:34:56,0.347s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button add to cart dapat diklik,,2024-09-16 18:34:56,2024-09-16 18:34:56,0.326s,PASSED
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Backpack""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-16 18:34:56,2024-09-16 18:34:57,0.358s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-16 18:34:57,2024-09-16 18:34:57,0.441s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-16 18:34:57,2024-09-16 18:34:58,0.312s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-16 18:34:58,2024-09-16 18:34:58,0.392s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button add to cart terlihat,,2024-09-16 18:34:58,2024-09-16 18:34:58,0.373s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button add to cart dapat diklik,,2024-09-16 18:34:58,2024-09-16 18:34:59,0.363s,PASSED
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-16 18:34:59,2024-09-16 18:34:59,0.344s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-16 18:34:59,2024-09-16 18:34:59,0.435s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-16 18:34:59,2024-09-16 18:35:00,0.330s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-16 18:35:00,2024-09-16 18:35:00,0.375s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button add to cart terlihat,,2024-09-16 18:35:00,2024-09-16 18:35:00,0.337s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button add to cart dapat diklik,,2024-09-16 18:35:00,2024-09-16 18:35:01,0.342s,PASSED
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-16 18:35:01,2024-09-16 18:35:01,0.342s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-16 18:35:01,2024-09-16 18:35:02,0.532s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-16 18:35:02,2024-09-16 18:35:02,0.300s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-16 18:35:02,2024-09-16 18:35:02,0.362s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 18:35:04,2024-09-16 18:35:04,0.000s,PASSED
